,CustomerID,CountryID,Category-0,Category-1,Category-2,Category-3,Category-4,Category-5,Category-6,Total Expenditure,Min Expenditure,Max Expenditure,No. of Invoices,Mean Expenditure
13,16250,0,16.233266656408677,0.0,23.542083397445758,12.848130481612555,29.312201877211873,17.936092732215208,0.0,389.44000000000005,0.0,226.14000000000001,2,155.776
14,12431,2,22.586421687752676,1.1835782649986848,31.63532244829818,15.991299951648896,23.813311199973537,4.782191675105796,0.0,6348.890000000001,0.0,358.25,15,409.605806451613
15,17511,0,29.020773790417692,8.264549145909553,23.198659387434397,15.261612311615009,11.027661112773625,12.044789552530037,1.1813887916785317,88353.14,0.0,1803.27,30,2896.824262295082
16,13705,0,5.988545117637149,0.0,76.56241226346229,10.444157448481104,0.0,6.934695940254927,0.0,711.8600000000001,0.0,318.14000000000004,3,203.38857142857145
17,13747,0,0.0,0.0,0.0,0.0,99.37578027465668,0.0,0.0,79.6,79.6,79.6,1,53.06666666666666
18,13408,0,36.32148537730494,3.8766203495515517,26.56833999024665,18.357386486400298,4.064592901115905,10.738478439949656,0.07130487564107206,27907.829999999987,0.0,1024.6800000000003,62,446.5252799999998
19,13767,0,41.43363419901435,0.3516841369836222,17.267926760158492,25.386057285045588,12.134280897248145,3.423471293266869,0.0,16974.96,0.0,505.7800000000001,37,452.6656
20,17924,0,29.96151260273597,0.0,7.648083862735143,13.321373197403988,46.00993400200328,3.0419450885690376,0.0,2914.74,0.0,265.05,7,388.63199999999995
21,13448,0,28.55533310799685,1.1266824402208298,22.1280431259371,28.59751147627178,13.339631199281236,6.238354003622718,0.0,3460.99,0.0,426.56000000000006,6,532.4599999999999
22,15862,0,20.797235354820135,0.5939667378626798,26.378122825121796,17.51301927092083,11.009383474525428,18.902541457678375,4.745734238882623,832.8799999999999,0.0,354.2299999999999,4,185.08444444444442
23,15513,0,15.218538102472493,4.0143024589926855,21.949605318795808,20.880088811879418,29.028317050696323,6.2322579401098315,2.673446928428479,14520.079999999998,0.0,357.0,19,744.6194871794871
24,12791,3,91.97307094769549,0.0,7.767995857068875,0.0,0.0,0.0,0.0,192.60000000000002,192.60000000000002,192.60000000000002,1,128.4
25,16218,0,4.706467629125115,6.761865175085179,67.8117543865391,0.0,9.250925419834585,11.45262275927302,0.0,3054.87,0.0,471.29999999999995,7,407.316
26,14045,0,42.35506700798073,0.0,14.609245595542841,0.0,43.00557145008282,0.0,0.0,1659.75,0.0,326.4,4,368.8333333333333
27,14307,0,23.917135590844467,4.235336524020266,32.24362696998218,12.188691084099299,9.058079847274232,17.13225330583202,1.2081889847874991,2995.72,0.0,783.1099999999999,6,460.88
28,17908,0,11.546897174558126,0.0,25.738614372339065,19.438352040596925,25.60959876145014,17.45151163290759,0.0,232.02999999999992,232.02999999999992,232.02999999999992,1,154.6866666666666
29,17920,0,20.854854368932035,3.76747572815534,34.880582524271844,19.26941747572815,8.304611650485437,12.910922330097085,0.0,4119.5,0.0,453.4599999999998,17,235.4
30,12838,0,29.438619971745123,0.7361142092348876,22.209829727117267,21.122760056509787,10.878132203137783,13.681314595880739,1.8588742657446655,671.9499999999998,12.5,390.78999999999985,2,268.7799999999999
31,13255,0,17.693526945495453,4.243787708354638,36.64740771039984,12.731363125063913,4.21822272215973,3.988137846405563,20.349729011146334,390.65999999999997,0.0,225.7,2,156.26399999999998
32,16583,0,31.545201966232096,0.0,40.64971147681128,27.591365676426587,0.0,0.0,0.0,233.45000000000002,233.45000000000002,233.45000000000002,1,155.63333333333335
33,18085,0,9.515533347816643,0.0,3.620826996886089,72.73517271344775,2.5852704757766674,11.470779926135128,0.0,689.95,0.0,303.90000000000003,2,275.98
34,13758,0,36.313439150122996,5.451183779633662,29.26309521944187,15.588912740320584,5.506024662728568,7.238056439103115,0.6236191849077889,3190.55,0.0,362.45000000000005,7,425.4066666666667
35,13694,0,37.32785942204275,7.530644875882466,19.46324612749106,9.871036874060929,6.211680031153854,18.63546820524757,0.9592716645176512,63067.14,0.0,842.12,50,1248.8542574257426
36,15983,0,19.494138999194885,1.3543756226034036,58.91090460010099,10.661017180442407,2.1697302165636385,7.375718126117276,0.0,1465.12,0.0,430.99,4,325.5822222222222
37,14849,0,15.282525256869894,5.462517615923531,31.66982509317148,17.25791230116462,9.133714031257036,21.187180414888207,0.0,7904.28,0.0,295.53999999999996,25,309.9717647058823
38,17968,0,21.91265060240965,0.0,36.38930722891567,25.696536144578317,2.9932228915662655,12.820030120481931,0.0,265.09999999999997,265.09999999999997,265.09999999999997,1,176.73333333333332
39,16210,0,13.230172430145876,0.652778041239069,3.4930857218734,77.37319081131325,0.9256975928068746,2.1886677921733027,2.1340364588273233,21086.3,0.0,2474.7399999999993,18,1139.8
40,17897,0,14.014821694626656,5.156633966061029,40.58551498616513,14.289584179872683,17.84988680559587,8.006811013718778,0.0,516.31,0.0,137.83999999999997,3,147.51714285714283
41,17377,0,17.268072986730136,15.62991214195259,13.053054828743328,37.290394745270795,6.995875648587519,9.483051724392805,0.26731907303107805,4058.32,0.0,223.90000000000003,20,197.96682926829268
42,16552,0,23.275385950608847,0.0,29.203376903453172,3.9055308628987713,29.376956052915336,14.107250874470715,0.0,379.73,0.0,95.29,2,151.892
43,17181,0,8.422760169703022,0.0,39.39772065551951,0.0,14.890608102487313,32.94235088594959,4.138590799434323,239.92,9.95,155.52,2,95.96799999999999
44,17951,0,79.30477938951319,0.0,14.380535436883408,1.7854621018016021,0.0,4.478786289265034,0.0,990.8400000000001,0.0,295.50000000000006,3,283.0971428571429
45,14729,0,39.92165355584572,0.0,27.723812860282177,10.255103665721839,5.063855536800534,16.876333641198762,0.0,313.49,313.49,313.49,1,208.99333333333334
46,12748,0,16.701508916586207,3.201468572928418,33.86095821449497,14.383327257865492,13.410231853247314,17.036058300253124,1.4048522736441738,31355.11,0.0,122.4,205,152.5796107055961
47,15012,0,16.39788923410762,8.729101938156534,17.618483996646447,28.073679538393264,14.78275879074814,14.274794101691576,0.0,405.0399999999999,0.0,188.5599999999999,2,162.01599999999996
48,12868,0,35.40147801637264,2.6375376346761557,23.120754435293243,19.31312050561099,5.334171041827366,11.97093732115753,2.190898006917316,1607.06,0.0,203.3,6,247.23999999999998
49,17572,0,62.31023102310231,8.756875687568755,28.71287128712871,0.0,0.0,0.0,0.0,226.75000000000003,0.0,70.80000000000001,4,50.38888888888889
50,14078,0,16.745882823587685,0.7143741606103614,10.648937487498454,7.277091449417548,61.58381513901722,2.9822739958280553,0.0,1049.37,0.0,136.24,6,161.44153846153844
51,14001,0,52.988383131563246,1.9084156235625716,13.643703696454262,18.93246166041946,10.466925689231644,2.0356433318000766,0.0,2043.08,0.0,301.24,3,583.7371428571429
52,12662,4,31.42645340765615,2.5303988390551075,33.32477642904666,14.968907003913474,6.721535632521125,11.014831385327875,0.0,3817.080000000001,0.0,261.48,11,331.9200000000001
53,15525,0,19.607761434504216,1.1556037057099602,40.04055724544078,15.549258996902648,16.563190132922205,7.014181146436657,0.0,719.47,0.0,274.92999999999995,3,205.56285714285715
54,14237,0,32.44582043343653,0.0,28.885448916408663,9.19504643962848,22.84829721362229,6.31578947368421,0.0,161.00000000000003,161.00000000000003,161.00000000000003,1,107.33333333333336
55,17905,0,36.88476403707363,2.8518180339966728,45.83547011219653,5.122015284744025,3.17702535366296,6.066367309159589,0.0,798.99,0.0,200.49999999999997,4,177.55333333333334
56,15485,0,24.842105263157897,0.0,5.701754385964912,16.415204678362574,36.84600389863548,12.467836257309942,3.7076023391812867,2564.5,0.0,939.59,3,732.7142857142857
57,12433,5,19.09755785762505,1.0365293424150197,32.088227224575874,21.393098426553685,7.29570130012851,19.008894042255108,0.07625387156605265,13375.870000000003,0.0,1919.1400000000008,7,1783.4493333333337
58,16955,0,5.0994597001032025,0.0,63.26163061294695,0.0,23.28146184511403,8.256268085881375,0.0,493.6700000000001,0.0,131.1,4,109.70444444444446
59,15350,0,65.0882479552303,0.0,21.69608265174344,12.785191562634523,0.0,0.0,0.0,115.65,115.65,115.65,1,77.10000000000001
60,15605,0,20.24642746907144,1.2388110750544326,15.908503165850524,26.073427710994135,30.544826608160303,5.946293160261276,0.0,1198.23,0.0,194.85000000000002,5,217.86
61,18144,0,7.264861123128839,3.1772951457990826,57.814311672579386,23.651466643592627,7.555594012286926,0.5191658734965822,0.0,2888.75,0.0,165.04999999999998,12,231.1
62,15922,0,24.30650920076902,20.763526503707773,22.988190057676462,16.47898928865696,15.325460038450972,0.0,0.0,363.6,363.6,363.6,1,242.4
63,14594,0,20.883379600362808,0.0,21.960805870873763,14.641453426050626,24.75057032130391,16.485721353379326,1.1406426078113405,363.33,4.15,254.99999999999997,2,145.332
64,15165,0,25.960061443932414,6.8714797747055805,32.309267793138766,18.248847926267285,16.50793650793651,0.0,0.0,487.75,487.75,487.75,1,325.1666666666667
65,14911,6,18.894591462979342,4.2471595433303495,33.3936222206358,16.6642247983262,13.129732035152653,12.614413612958375,1.0558902294148116,136575.25000000003,0.0,540.3799999999999,199,684.5877192982458
66,16456,0,80.95734430299999,5.817443993551615,6.8504827023922035,0.403024070265162,2.886022939944781,3.0625196879574554,0.0,2158.18,0.0,787.4,5,392.3963636363636
67,17346,0,26.845293933708565,8.710913070669166,28.127345215759842,11.303939962476544,6.558786741713568,13.548311444652905,4.88586616635397,2557.9000000000005,0.0,134.10999999999999,15,165.02580645161294
68,17643,0,12.346888780009799,0.0,10.730034296913278,0.0,31.161195492405685,45.2719255267026,0.0,101.55,101.55,101.55,1,67.7
69,17841,0,17.138563088044382,3.0905888858612918,31.968651324752766,16.42777572969595,20.54283407331421,10.39631385340365,0.4340208209780572,39928.459999999985,0.0,528.68,124,320.7105220883533
70,17873,0,67.13793447309232,0.0,17.48030536381062,2.188292909930972,3.739487884059256,9.426279458854554,0.0,1804.56,0.0,204.95,5,328.10181818181815
71,13093,0,21.078906602650903,2.115905453650129,32.51928679880175,9.417702819155485,22.56516988797242,8.808578521892569,3.4880380811686975,7797.580000000001,0.0,799.4000000000001,8,917.3623529411766
72,12921,0,23.92623609494095,8.369080278469768,33.466512408012925,17.39430814811024,6.1008932014702095,10.739923687049886,0.0,16413.49,0.0,322.4,37,437.6930666666667
73,13468,0,26.6367934950727,0.35176101462724824,26.010517477573032,13.157629590348671,26.03208272570596,6.656944628573955,1.1454328516505372,5656.749999999999,0.0,308.65000000000003,37,150.84666666666664
74,17760,0,25.49550487694817,0.0,28.567461557152274,15.099448089138809,2.950466867992641,27.713561734180285,0.0,287.59000000000003,0.0,172.54,2,115.03600000000002
75,16928,0,1.831233675083068,0.0,91.96503136160912,1.949217292418131,1.7590930897848218,1.7704650047086836,0.7071909593276354,2813.4500000000003,0.0,116.25,17,160.76857142857145
76,16048,0,78.46189771931189,0.0,19.381956877091923,0.0,0.0,1.9615474429827973,0.0,256.44000000000005,0.0,251.40000000000003,2,102.57600000000002
77,16274,0,9.850958126330733,2.824698367636622,30.887154009936136,10.603264726756569,23.54861603974451,19.318665720369065,2.824698367636622,351.7499999999999,351.7499999999999,351.7499999999999,1,234.49999999999991
78,14496,0,6.563942815820216,0.0,26.259479705549687,57.4511876286366,7.741373236172147,1.89130555710074,0.0,538.81,0.0,304.34000000000003,2,215.52399999999997
79,14696,0,17.711041545073485,0.800706164955117,23.74962014692476,17.169359000950237,17.263417857676888,23.28173762884857,0.0,2072.67,0.0,293.36999999999995,7,276.356
80,16539,0,4.923307253240818,0.0,6.218914425146297,4.433855654965415,69.03066990088605,15.357263677652938,0.0,1388.81,0.0,442.35,4,308.6244444444444
81,17025,0,0.0,0.0,66.85460686074748,25.120719010801913,4.982275937142379,2.9028386412482208,0.0,357.77,0.0,143.12,3,102.22
82,13777,0,36.17214959807517,1.6337525365035528,22.480148006969234,24.423476101232183,10.968512075579087,3.9850535292388996,0.3349696705123564,25792.879999999994,0.0,1514.58,33,769.9367164179102
83,17690,0,12.796642502861506,14.74522022976811,25.88007121963627,24.180762219678662,17.996735766670906,4.389969901225147,0.0,4717.3,0.0,279.6,15,304.341935483871
84,12947,0,7.735528736530307,1.172049808565198,41.63262986667045,24.03767607384624,4.656234239481741,20.730364614040443,0.0,1407.29,0.0,274.19,6,216.50615384615384
85,17460,0,37.93613311853111,0.0,12.685101405777594,6.6206166000926885,32.8713614194602,4.568225454063955,5.208218392072916,452.63,0.0,23.6,5,82.29636363636364
86,18229,0,3.9459147497732707,15.216973094786596,40.0241844614835,11.766015335147168,28.90317970703823,0.13686206612251628,0.0,7276.900000000001,0.0,344.2,20,354.9707317073171
87,14142,0,19.4037975088854,0.0,40.54625212128974,11.494988953283595,5.443309532195574,22.951554545163457,0.0,311.81000000000006,311.81000000000006,311.81000000000006,1,207.87333333333336
88,17069,0,27.92882193078406,7.950021989422523,30.96298635152253,13.227483395166836,9.378394734566996,10.533497220311459,0.0,2659.8700000000003,0.0,277.05,9,279.98631578947374
89,13065,0,28.49389416553596,9.64334173289397,21.162046908315567,21.152355107578988,16.86373328164373,2.442333785617368,0.0,205.85999999999999,205.85999999999999,205.85999999999999,1,137.23999999999998
90,14606,0,14.439728986445942,3.772470014547649,36.35725500435753,13.667584513704975,20.01709094485118,11.486454408887292,0.25517730159752866,11795.219999999996,0.0,186.26999999999998,91,128.90950819672128
91,16835,0,52.826027019575406,0.0,0.0,20.595533498759306,26.302729528535984,0.0,0.0,180.85,0.0,81.75,2,72.34
92,15235,0,21.04528004768662,1.3167201213517732,23.886904417684974,27.26856197258909,9.686344811633399,14.594241128820599,2.179705606291787,2247.51,0.0,79.5,12,179.8008
93,13576,0,19.482233956860288,0.7510665592648946,4.943614069632149,65.48972224708373,5.566246009725828,2.813926429786092,0.9457322712491424,6703.299999999999,0.0,349.15000000000003,18,362.3405405405405
94,18011,0,24.590957498305738,0.0,16.458514861070768,19.6049956433343,14.425404201762026,24.436053829025077,0.0,102.79,102.79,102.79,1,68.52666666666667
95,13090,0,3.4221792538410636,32.98434903475966,18.342490873997516,18.623582072092837,23.933808814405268,1.9607573291863494,0.7270984071498774,8719.09,0.0,160.6,14,601.316551724138
96,15694,0,6.298781152223658,0.0,22.146292865926746,38.358991921047306,30.559922790741112,2.6282280786413663,0.0,6423.6,0.0,306.4,14,443.00689655172414
97,14741,0,15.333656948687931,9.208760458010909,24.555266839896063,28.5578652808315,5.514548413808858,16.794209188772452,0.0,1400.34,0.0,184.5,6,215.43692307692305
98,13715,0,28.385067791617967,1.4821993558133566,32.81361343100646,17.943163355471306,12.598694524413531,6.729755152067951,0.0,1051.9900000000002,0.0,272.6499999999999,5,191.27090909090913
99,17732,0,36.06266627253917,6.5359477124183,8.628107859559234,17.50582980260781,27.75314480901238,3.350083752093802,0.0,303.97,303.97,303.97,1,202.64666666666668
100,12855,0,45.85492227979275,0.0,0.0,0.0,0.0,52.84974093264248,0.0,38.1,38.1,38.1,1,25.400000000000002
101,15752,0,33.22971760258148,8.503618276592901,28.505145781223142,9.18641284631394,1.7719053710881565,17.8828785824757,0.9012277318465621,2618.15,0.0,259.65,7,349.0866666666667
102,17855,0,14.465078531531967,0.0,37.23683582374565,14.321859932209865,4.750083544182939,28.987444502792766,0.0,208.96999999999997,208.96999999999997,208.96999999999997,1,139.3133333333333
103,14047,0,18.16419322824105,3.669767119809818,10.916980174025431,16.255452720012922,49.88421384663911,1.0709257506866385,0.0,1299.3100000000002,0.0,277.62,5,236.23818181818186
104,17925,0,0.0,0.0,0.0,99.79556791233952,0.0,0.0,0.0,244.08,244.08,244.08,1,162.72
105,13941,0,13.702673161120396,0.0,25.345467350307654,22.405458272184916,34.4327496331095,4.103474315629637,0.0,4912.41,0.0,894.5699999999999,5,893.1654545454545
106,17017,0,16.322431416370485,1.189766607450505,48.69084847855678,13.597632597738741,1.5980198551050901,18.595468855526175,0.0,8572.61,0.0,780.12,20,418.1760975609756
107,14135,0,12.847248129853908,0.3165764548127083,20.5026424007794,32.18420699196941,12.927404861846888,21.211262020845016,0.0,4690.3099999999995,0.0,485.25,15,302.6006451612903
108,13108,0,0.0,0.0,31.977407576449114,0.0,29.096303057964406,38.78366042902784,0.0,350.05999999999995,350.05999999999995,350.05999999999995,1,233.3733333333333
109,15601,0,14.859484187338609,2.088688469668804,31.6102024056236,11.468811982460354,22.6042343007415,15.110897646853033,2.2502690539086196,6745.36,0.0,768.38,14,465.1972413793103
110,13418,0,11.756877422621512,5.9092293112827035,23.767948353900316,31.61715652230437,11.627385843850604,15.312849601603848,0.0,5845.44,0.0,610.64,18,315.9697297297297
111,15658,0,19.371482176360225,0.0,28.330206378986862,16.322701688555345,34.27663122785074,0.0,1.6468626224723786,958.9000000000001,0.0,283.5,4,213.0888888888889
112,14388,0,42.66770474131138,9.560163150031208,22.1210764876093,11.278029591431473,2.5894078561657223,11.76785793086927,0.0,3172.04,0.0,299.34999999999997,8,373.18117647058824
113,14901,0,22.73558979575978,1.581077930610602,41.91057513652517,12.871867692459857,13.143858310549708,7.721707677200125,0.0,1414.9899999999996,0.0,197.85000000000005,9,148.94631578947363
114,18041,0,12.623110103493454,1.3970880504070544,30.81469813181797,10.735789892090036,6.724130316369043,36.33729346700624,1.3556219667191738,4075.120000000001,0.0,193.78000000000003,21,189.5404651162791
115,15955,0,23.336848650778645,11.124499181151215,25.122143994387642,17.61379037015609,12.373841482719898,7.31747872018149,3.1000088831995916,4389.81,0.0,572.38,14,302.74551724137933
116,15070,0,99.53139643861293,0.0,0.0,0.0,0.0,0.0,0.0,106.2,106.2,106.2,1,70.8
117,16244,0,18.946331856228465,0.0,27.812243558181528,22.573444936812745,6.450024618414576,24.185130477597255,0.0,1522.7499999999995,0.0,1056.6299999999994,2,609.0999999999998
118,15111,0,31.00677304557456,4.088062347734026,14.451714945343689,26.282222987538105,13.692776693580273,6.734779780354342,3.7117820380361985,1567.4800000000002,0.0,288.49999999999994,3,447.85142857142864
119,14390,0,23.675269740469464,2.882752518703677,23.651951436908732,34.215796734129924,9.6553031706355,5.582663386122776,0.32536660949686946,4588.17,0.0,223.7,9,482.96526315789475
120,16546,0,43.382212911826315,0.0,24.833365073319364,1.8853551704437248,5.053005776677457,24.782581095664312,0.0,787.1500000000001,0.0,299.40000000000003,2,314.86
121,15260,0,31.19066733285802,2.105239520117669,28.322489010649704,9.501647700797745,18.214532328058066,10.637354247250556,0.0,1780.77,0.0,362.5,7,237.436
122,13305,0,11.10844625654555,0.0,26.83175440700324,4.204640844225926,28.24829116200983,28.40268617340208,1.1791981452612224,2000.8600000000001,0.0,136.2,10,190.55809523809526
123,14491,0,39.803180739829536,4.979058665026506,21.39530796942272,8.786574114752657,18.949711507483233,5.939724101572797,0.0,340.93,0.0,127.2,2,136.372
124,14060,0,39.066930904776505,0.0,24.528185036213227,5.847571986414338,4.17544019765706,26.373723084545336,0.0,6135.379999999999,0.0,339.84,19,314.63487179487174
125,15923,0,20.575325286094994,0.0,17.910330772848404,5.878664367455713,23.984950619219305,28.593823483304593,2.6649945132465898,127.08000000000003,127.08000000000003,127.08000000000003,1,84.72000000000001
126,16752,0,14.567307692307693,38.4375,26.033653846153847,0.0,15.817307692307692,4.903846153846154,0.0,207.5,207.5,207.5,1,138.33333333333334
127,17287,0,9.582110598727086,0.9480163115972406,51.94843553489081,13.001638781965777,8.198673729943977,10.64255497541827,5.630931056823812,1049.06,0.0,113.91999999999999,7,139.87466666666666
128,15363,0,47.480772249254436,19.635849945063566,23.82671480144404,0.0,2.4956835661591583,6.4040182075027445,0.0,318.05000000000007,318.05000000000007,318.05000000000007,1,212.0333333333334
129,12915,0,14.62309487848414,4.3663325552656875,29.90525882191405,36.04283948922148,12.069202251819307,2.8559659480983117,0.0,363.65,0.0,199.64999999999998,2,145.45999999999998
130,15544,0,2.7264952681477057,0.2399090039260403,47.152844615171844,21.0343747265743,0.5588468562041881,28.273417235627335,0.0,3542.5099999999998,0.0,354.53999999999996,9,372.8957894736842
131,15738,0,24.81150572007843,0.0,21.612479563691338,9.78541614901645,20.14190054016583,23.638258022621404,0.0,4788.7699999999995,0.0,326.7,16,290.2284848484848
132,17381,0,4.3595079744269825,6.540741767470218,42.18265440663979,8.892893133848931,1.0062679642261874,37.01546841033832,0.0,20272.43,0.0,211.2,29,687.2010169491525
133,15827,0,26.196453694270605,4.33888808033765,25.760442439237373,19.16872847232329,10.172585261728036,14.332581380682091,0.0,1648.5400000000002,0.0,98.18000000000002,14,113.69241379310346
134,14180,0,4.93076248526804,9.370280117295477,34.88312466199984,16.927478901249007,33.22905153115418,0.21976743434447893,0.42876195524069904,4640.770000000001,0.0,201.75,25,181.99098039215693
135,13117,0,8.219928760617409,0.0,40.128474442110395,17.12992561471875,9.884210633137476,23.308064663439584,1.2786555849849301,984.91,0.0,202.11999999999998,8,115.87176470588236
136,16916,0,21.548737808885967,1.2701852871684638,31.312287932351524,18.79518928425503,10.205894370325627,15.01128066653639,1.7676005045211485,562.4100000000001,0.0,196.42999999999998,2,224.96400000000003
137,17964,0,16.22565827780294,13.853486014966249,26.654590153328584,7.191994996873046,18.535291453710293,15.619676090660112,1.8114770007116512,463.21000000000004,0.0,261.76000000000005,2,185.28400000000002
138,14466,0,17.022306304720843,7.03286550222183,54.53385542698754,0.0,13.258392362180475,8.130582075762241,0.0,2272.4,0.0,379.74999999999994,7,302.9866666666667
139,17235,0,19.790758500435924,0.0,35.818076140656785,14.321781458878233,27.217741935483875,2.760825341470503,0.0,550.06,0.0,341.9,2,220.02399999999997
140,16510,0,18.46339501206758,0.0,36.86645213193886,5.973451327433628,22.485921158487525,0.0,16.009654062751405,248.10000000000002,248.10000000000002,248.10000000000002,1,165.4
141,17802,0,22.15800364049348,1.5176501703564254,18.470059274701676,14.22359475395553,28.408295346702545,15.18350265258179,0.0,1285.0400000000004,0.0,100.19999999999999,3,367.15428571428583
142,15107,0,19.46257197696737,12.533589251439539,5.7389635316698655,5.758157389635317,14.16506717850288,42.149712092130514,0.0,260.0,0.0,65.0,6,40.0
143,17976,0,15.839771634242464,5.4919482453690796,11.073877563684881,17.344627509385962,46.79015793229701,3.3044773340780056,0.0,321.7899999999999,321.7899999999999,321.7899999999999,1,214.5266666666666
144,14449,0,17.20636353379217,1.7149949227123997,38.06724585354846,17.347399300462598,2.8996953627439916,22.70788672007221,0.0,885.8,0.0,210.24,4,196.84444444444443
145,16781,0,17.177706251058787,0.0,6.708453328815857,5.082161612739285,44.384211417923105,26.478062002371676,0.0,294.65,294.65,294.65,1,196.4333333333333
146,13491,0,7.695343330702448,0.0,27.570869508024202,22.843495132859776,24.15482767692712,17.694356748224152,0.0,1215.82,0.0,98.9,10,115.79238095238095
147,16186,0,12.508641332117701,10.174229293364458,32.79398062337818,13.514292011902498,5.862329803328291,23.26296700764445,1.8710362585286193,3991.94,0.0,307.68000000000006,12,319.3552
148,17685,0,15.825024633039003,0.0,32.45383087319767,11.570399799767452,24.992633850072703,15.14226966128383,0.0,3155.8300000000004,0.0,452.52,7,420.7773333333334
149,17581,0,44.90008722100461,14.734385949217991,15.817100535253687,8.955994394000388,6.289510369608325,9.298262289215906,0.0,10730.86,0.0,637.9499999999999,24,437.99428571428575
150,15732,0,52.61014187767293,0.0,22.09625958862263,11.540289186070192,0.0,13.583599212544971,0.0,294.12,0.0,138.1,2,117.648
151,13138,0,11.777046183883932,0.0,28.69902065656513,37.65227596090934,13.179075491489161,8.640654695759638,0.0,962.3900000000001,0.0,193.23000000000002,6,148.06
152,15823,0,0.0,0.0,96.7741935483871,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1,10.0
153,17567,0,16.936953330366123,1.755736265789946,50.647827337846444,11.305318602197866,12.473350431679972,6.868518960230362,0.0,4066.17,0.0,512.95,8,478.3729411764706
154,15061,0,11.959816577963576,1.3126830076794167,44.904329570357824,6.325629362258523,23.79624684628276,11.700373842102355,0.0,54300.5,0.0,4076.48,48,1119.5979381443299
155,16203,0,11.650979394556094,2.543881963876876,31.10319681166794,49.52938183668279,3.3579241923174767,1.7298397354362758,0.0,589.15,0.0,166.95,4,130.92222222222222
156,15640,0,30.17820972296988,4.30126560587911,34.17919905851466,10.98113957875644,11.593977985667566,8.762166644843086,0.0,12371.440000000002,0.0,333.7199999999999,15,798.1574193548389
157,15574,0,14.804626260833553,5.745851450882952,37.60611707634515,13.214718845209575,18.198893720235457,10.10441624515633,0.2514272192149555,675.64,0.0,349.03999999999996,4,150.14222222222222
158,16770,0,46.164664117968314,0.6758601856908791,20.39322774440196,13.271436373566353,5.46832332058984,13.958219552157287,0.0,731.9000000000002,0.0,130.8,5,133.07272727272732
159,17838,0,22.665902376648,13.316283786763083,25.554918647206666,13.042903126240136,9.048017990211207,16.349927245469374,0.0,2267.4,0.0,684.46,4,503.8666666666667
160,17228,0,25.36518076775815,1.557754944691832,31.485531760892492,17.237581231413152,2.617238105728028,21.710488358797644,0.0,1906.0899999999997,0.0,183.30000000000004,8,224.24588235294115
161,14829,0,20.110580928576834,3.1507990608195104,15.40558963871847,35.15867605847156,6.187987578580625,19.91062637279406,0.0,659.6500000000001,0.0,206.97,4,146.5888888888889
162,17412,0,12.93541825578439,8.891113653699465,36.33517670989067,19.37134502923977,15.724319857615054,6.702898550724637,0.0,1258.06,0.0,197.3,7,167.74133333333333
163,14031,0,2.797360244222303,0.3313298905679473,38.09171396387816,23.974720706111537,33.524449438691384,1.2770247106390156,0.0,14700.860000000002,0.0,1714.2500000000005,17,840.049142857143
